Player.NHL,Mid.Age,Season,Season.N,Position,Position.N,Team,GP,Total.TOI,EV.TOI,G,A1,A2,Points,Tango,ixG,FO.Diff,iPENT,iPEND,RelCF60,RelCA60,RelCDiff,Total.GS
MATT.COOKE,32,20102011,4,L,1,PIT,67,1046.86,770.17,12,8,10,30,154,10.27,-13,37,17,-2.55,0.87,-3.42,30.5
MATT.COOKE,33,20112012,5,L,1,PIT,82,1282.13,932.99,19,6,13,38,221,17.04,3,22,24,-5.39,-1.47,-3.92,45.56
MATT.COOKE,34,20122013,6,L,1,PIT,48,705.37,574.17,8,8,5,21,95,6.38,-8,12,10,-7.59,6.44,-14.03,15.53
MATT.COOKE,35,20132014,7,L,1,MIN,82,1259.64,1004.62,10,13,5,28,173,9.82,-6,19,11,-5.69,3.94,-9.63,21.48
MATT.COOKE,36,20142015,8,L,1,MIN,29,364.98,289.68,4,3,3,10,44,2.47,-3,4,7,-14.1,8.29,-22.39,6.37
MATT.CULLEN,31,20072008,1,C,1,CAR,59,992.57,617.22,13,18,18,49,242,14.23,79,15,17,-4.64,2.83,-7.47,45.58
MATT.CULLEN,32,20082009,2,C,1,CAR,69,1154.6,841.48,22,15,6,43,232,14.57,30,9,14,-5.1,0.54,-5.64,45.84
MATT.CULLEN,33,20092010,3,C,1,CAR/OTT,80,1496.28,955.05,16,15,17,48,352,23.13,26,17,17,1.13,0.07,1.06,48.88
MATT.CULLEN,34,20102011,4,C,1,MIN,78,1401.61,930.26,12,17,10,39,275,13.82,103,15,18,-0.24,6.16,-6.4,27.88
MATT.CULLEN,35,20112012,5,C,1,MIN,73,1378.02,951.84,14,15,6,35,253,18.12,76,11,13,5.65,-4.61,10.26,32.26
MATT.CULLEN,36,20122013,6,C,1,MIN,42,666.62,490.36,7,15,5,27,133,9.36,42,5,5,3.2,4.55,-1.35,26.57
MATT.CULLEN,37,20132014,7,C,1,NSH,77,1192.48,927.04,10,19,10,39,220,13.88,104,16,12,6.86,0.66,6.2,39.43
MATT.CULLEN,38,20142015,8,C,1,NSH,62,806.67,694.11,7,7,11,25,155,8.72,23,8,7,-0.98,-1.03,0.05,30.56
MATT.CULLEN,39,20152016,9,C,1,PIT,82,1137.47,848.12,16,11,5,32,167,11.85,120,10,12,-5.83,3.07,-8.9,34.44
MATT.CULLEN,40,20162017,10,C,1,PIT,72,1001.71,748.54,13,10,8,31,144,14.38,21,13,10,-7.64,-0.84,-6.8,26.95
MATT.D'AGOSTINI,21,20072008,1,R,1,MTL,1,8.81,7.59,0,0,0,0,0,0,0,1,0,-48.94,-23.97,-24.97,-0.24
MATT.D'AGOSTINI,22,20082009,2,R,1,MTL,53,710.16,562.75,12,2,7,21,176,11.11,-3,8,13,4.52,-4.38,8.9,23.5
MATT.D'AGOSTINI,23,20092010,3,R,1,MTL/STL,48,463.25,447.68,2,0,2,4,95,3.68,4,13,6,-5.46,-4.14,-1.32,2.2
MATT.D'AGOSTINI,24,20102011,4,R,1,STL,82,1208.08,1026.46,21,16,9,46,265,16.63,-13,19,16,-1.5,1.55,-3.05,49.12
MATT.D'AGOSTINI,25,20112012,5,R,1,STL,55,768.77,630,9,5,4,18,198,11.65,-13,14,6,1.97,0.29,1.68,26.9
MATT.D'AGOSTINI,26,20122013,6,R,1,N.J/STL,29,355.12,308.34,3,2,1,6,61,2.12,-8,5,8,-5.61,-3.53,-2.08,8.19
MATT.D'AGOSTINI,27,20132014,7,R,1,BUF/PIT,57,844.76,693.04,5,2,5,12,196,9.87,-5,11,12,0.55,-7.73,8.28,11.02
MATT.DONOVAN,21,20112012,5,D,2,NYI,3,55.74,50.65,0,0,0,0,10,0.57,0,0,0,-7.12,-7.52,0.4,0.34
MATT.DONOVAN,23,20132014,7,D,2,NYI,52,935.86,750.34,2,4,10,16,163,4.17,0,13,2,7.43,-2.53,9.96,21.8
MATT.DONOVAN,24,20142015,8,D,2,NYI,12,210.84,186.63,0,3,0,3,38,1.23,0,0,3,-7.49,6.03,-13.52,3.81
MATT.DUCHENE,19,20092010,3,C,1,COL,81,1428.11,1061.82,24,16,15,55,285,19.85,-129,9,20,1.29,-1.94,3.23,46.54
MATT.DUCHENE,20,20102011,4,C,1,COL,80,1509.28,1178.57,27,23,17,67,329,22.06,10,15,21,2.72,2.95,-0.23,56.12
MATT.DUCHENE,21,20112012,5,C,1,COL,58,942.61,746.42,14,7,7,28,235,11.99,9,3,19,6.06,3.15,2.91,36.61
MATT.DUCHENE,22,20122013,6,C,1,COL,47,977.56,690.59,17,19,7,43,197,14.08,83,6,14,6.01,6.23,-0.22,39.27
MATT.DUCHENE,23,20132014,7,C,1,COL,71,1307.58,1018.31,23,31,16,70,351,25.45,6,7,29,8.02,1.01,7.01,68.97
MATT.DUCHENE,24,20142015,8,C,1,COL,82,1522.09,1206.79,21,19,15,55,323,20.81,53,8,24,1.54,2.13,-0.59,43.76
MATT.DUCHENE,25,20152016,9,C,1,COL,76,1410.3,1079.45,30,16,13,59,295,21.04,117,12,24,7.57,3.84,3.73,50.41
MATT.DUCHENE,26,20162017,10,C,1,COL,77,1403.9,1050.31,18,14,9,41,257,18.95,276,6,14,0.87,-1.17,2.04,36.58
MATT.DUMBA,19,20132014,7,D,2,MIN,13,161.83,131.18,1,0,1,2,30,0.65,0,1,2,5.3,-2.06,7.36,3.08
MATT.DUMBA,20,20142015,8,D,2,MIN,58,869.27,714,8,3,5,16,180,4.95,0,10,9,2.82,-0.96,3.78,26.13
MATT.DUMBA,21,20152016,9,D,2,MIN,81,1359.04,1111.65,10,11,5,26,318,9.44,0,16,12,1.24,2.96,-1.72,27.78
MATT.DUMBA,22,20162017,10,D,2,MIN,76,1539.4,1263.07,11,10,13,34,281,7.87,0,21,10,-3.14,0.4,-3.54,36
MATT.ELLIS,26,20072008,1,L,1,DET/L.A,54,428.87,369.37,3,5,0,8,99,5,-8,12,4,-9.62,0.76,-10.38,11.12
MATT.ELLIS,27,20082009,2,L,1,BUF,45,396.44,347.55,7,1,4,12,96,6.06,-15,6,3,-1.97,0.57,-2.54,12.54
MATT.ELLIS,28,20092010,3,L,1,BUF,72,652.01,625.34,3,4,6,13,174,8.02,0,6,5,-0.1,-7.51,7.41,21.28
MATT.ELLIS,29,20102011,4,L,1,BUF,14,140.67,134.68,0,0,0,0,39,1.65,-2,0,0,-3.56,-4.97,1.41,1.17
MATT.ELLIS,30,20112012,5,L,1,BUF,60,583.24,548.1,3,1,4,8,137,6.59,-10,5,3,0.32,-5.76,6.08,11.88
MATT.ELLIS,31,20122013,6,L,1,BUF,6,37.01,33.68,0,0,0,0,9,0.45,-6,0,2,-19.59,-2.76,-16.83,0.54
MATT.ELLIS,32,20132014,7,L,1,BUF,50,472.91,384.7,4,2,0,6,98,5.17,-28,2,1,-4.09,-7.05,2.96,4.03
MATT.ELLIS,33,20142015,8,L,1,BUF,39,324.28,273.57,1,1,0,2,39,1.85,-5,2,2,-0.1,-0.7,0.6,-4.05
MATT.FOY,24,20072008,1,R,1,MIN,28,218.91,199.16,4,3,1,8,51,3.23,-3,10,6,-3.17,-2.83,-0.34,7.75
MATT.FRASER,21,20112012,5,R,1,DAL,1,3.94,3.94,0,0,0,0,1,0.04,0,0,0,-6.05,70.16,-76.21,-0.18
MATT.FRASER,22,20122013,6,R,1,DAL,12,141.21,130.7,1,1,1,3,30,1,0,0,3,3.45,-6.9,10.35,4.96
MATT.FRASER,23,20132014,7,R,1,BOS,14,135.14,131.18,2,0,0,2,19,0.99,0,2,2,-8.15,-9.55,1.4,3.97
MATT.FRASER,24,20142015,8,R,1,BOS/EDM,60,673.13,632.3,8,1,3,12,133,5.61,-1,7,10,-6.94,-0.62,-6.32,9.92
MATT.FRATTIN,23,20102011,4,R,1,TOR,1,15.56,13.13,0,0,0,0,8,0.42,0,0,0,47.6,-27.56,75.16,0.69
MATT.FRATTIN,24,20112012,5,R,1,TOR,56,736.31,677.09,8,7,0,15,173,8.13,-4,11,7,-3.77,-3.69,-0.08,15.84
MATT.FRATTIN,25,20122013,6,R,1,TOR,25,330.01,305.17,7,2,4,13,72,4.54,2,2,3,4.95,-7.41,12.36,12.64
MATT.FRATTIN,26,20132014,7,R,1,CBJ/L.A,44,528.53,464.46,2,4,1,7,106,7.09,0,4,10,-9.39,4.04,-13.43,12.45
MATT.FRATTIN,27,20142015,8,R,1,TOR,9,63.53,62.2,0,0,0,0,11,0.25,1,2,1,-9.24,2.3,-11.54,0.07
MATT.GILROY,25,20092010,3,D,2,NYR,69,1124.07,904.28,4,5,6,15,148,4.74,1,3,7,8.14,-0.52,8.66,24.54
MATT.GILROY,26,20102011,4,D,2,NYR,58,822.08,698.47,3,4,4,11,135,4.3,0,7,2,1.79,-2.12,3.91,17.55
MATT.GILROY,27,20112012,5,D,2,OTT/T.B,67,1169.71,990.22,3,7,10,20,158,3.32,0,8,8,-0.73,-0.08,-0.65,21.43
MATT.GILROY,28,20122013,6,D,2,NYR,15,143.29,138.07,0,0,0,0,27,0.64,0,3,1,-12.48,10.81,-23.29,-0.67
MATT.GILROY,29,20132014,7,D,2,FLA,16,260.1,231.3,1,1,0,2,47,1.53,0,2,1,-0.61,1.07,-1.68,2.79
MATT.GREENE,24,20072008,1,D,2,EDM,46,763.62,604.19,0,0,1,1,82,1.3,0,17,8,-0.61,2.11,-2.72,0.48
MATT.GREENE,25,20082009,2,D,2,L.A,82,1612.79,1256.61,2,5,7,14,180,2.74,1,42,12,-1.04,-3.11,2.07,20.85
MATT.GREENE,26,20092010,3,D,2,L.A,75,1306.62,1037.62,2,3,4,9,150,1.63,0,33,9,-0.02,-4.27,4.25,17.28
MATT.GREENE,27,20102011,4,D,2,L.A,71,1201.53,974.89,2,6,3,11,112,1.57,0,26,5,-2.17,-3.68,1.51,18.11
MATT.GREENE,28,20112012,5,D,2,L.A,82,1359.23,1058.03,4,4,7,15,172,3.05,0,26,7,-1.68,-3.97,2.29,29.49
MATT.GREENE,29,20122013,6,D,2,L.A,5,76.45,61.49,0,1,0,1,5,0.11,0,4,0,-1.04,17.37,-18.41,-0.47
MATT.GREENE,30,20132014,7,D,2,L.A,38,603.1,460.84,2,3,1,6,87,1.26,-1,16,3,2.07,-1.98,4.05,14.91
MATT.GREENE,31,20142015,8,D,2,L.A,82,1293,1078.9,3,2,4,9,172,2.34,0,18,3,0.64,2.92,-2.28,25.36
MATT.GREENE,32,20152016,9,D,2,L.A,3,35.23,28.98,0,0,0,0,4,0.05,0,3,0,-15.77,30.25,-46.02,-1.11
MATT.GREENE,33,20162017,10,D,2,L.A,26,341.9,303.59,1,0,1,2,49,0.46,0,8,2,-1.91,4.16,-6.07,4.17
MATT.GRZELCYK,23,20162017,10,D,2,BOS,2,24.96,20.56,0,0,0,0,8,0.11,0,1,0,9.26,21.54,-12.28,0.47
MATT.HALISCHUK,20,20082009,2,R,1,N.J,1,9.77,9.77,0,0,1,1,0,0,0,0,0,-56.83,78.27,-135.1,-0.66
MATT.HALISCHUK,21,20092010,3,R,1,N.J,20,226.14,197.32,1,1,0,2,32,1.89,-2,1,1,-4.69,-1.51,-3.18,1.66
MATT.HALISCHUK,22,20102011,4,R,1,NSH,27,273.41,259.18,4,3,5,12,51,4.31,-4,1,2,-8.97,2.18,-11.15,9.13
MATT.HALISCHUK,23,20112012,5,R,1,NSH,73,821.47,699.35,15,8,5,28,122,8.82,-8,7,11,-10.65,-2.08,-8.57,22.23
MATT.HALISCHUK,24,20122013,6,R,1,NSH,36,430.21,384.17,5,6,0,11,69,5.33,-2,5,1,-3.81,1.34,-5.15,8.58
MATT.HALISCHUK,25,20132014,7,R,1,WPG,46,521.59,458.6,5,4,1,10,90,7.75,0,3,6,-9.6,4.68,-14.28,7.29
MATT.HALISCHUK,26,20142015,8,R,1,WPG,47,457.89,426.22,3,1,4,8,80,4.93,1,3,7,-7.23,0.12,-7.35,12.99
MATT.HALISCHUK,27,20152016,9,R,1,WPG,30,283.56,264.43,0,3,0,3,55,3.1,-1,2,2,-15.66,-1.25,-14.41,3.77
MATT.HENDRICKS,27,20082009,2,C,1,COL,4,34.01,33.32,0,0,0,0,7,0.52,-1,4,2,-5.45,11.89,-17.34,-0.38
MATT.HENDRICKS,28,20092010,3,C,1,COL,56,518.29,427.66,9,5,2,16,86,6.06,-17,21,14,-4.73,-0.65,-4.08,9.65
MATT.HENDRICKS,29,20102011,4,C,1,WSH,77,882.38,733,9,8,8,25,181,9.9,6,31,21,-3.24,-0.08,-3.16,25.55
MATT.HENDRICKS,30,20112012,5,C,1,WSH,78,945.87,813.84,4,3,2,9,166,8.17,19,30,25,-6.1,-4.09,-2.01,11.4
MATT.HENDRICKS,31,20122013,6,C,1,WSH,48,562.39,459.39,5,1,2,8,100,5.87,35,21,7,-3.75,2.25,-6,5.98
MATT.HENDRICKS,32,20132014,7,C,1,EDM/NSH,77,978.36,738.9,5,1,1,7,155,7.97,5,35,13,-12.29,-3.68,-8.61,-0.47
MATT.HENDRICKS,33,20142015,8,C,1,EDM,71,934.27,737.08,8,6,2,16,164,7.88,-2,26,8,-6.9,2.94,-9.84,9.54
MATT.HENDRICKS,34,20152016,9,C,1,EDM,68,898.72,705.38,5,4,3,12,113,5.98,49,24,17,-5.91,1.13,-7.04,9.13
MATT.HENDRICKS,35,20162017,10,C,1,EDM,42,450.28,372.12,4,0,3,7,57,3.4,32,12,8,-10.74,-0.01,-10.73,6.56
MATT.HUNWICK,22,20072008,1,D,2,BOS,13,136.67,112.75,0,1,0,1,11,0.23,0,2,1,-8.58,2.06,-10.64,0.46
MATT.HUNWICK,23,20082009,2,D,2,BOS,52,882.34,710.14,5,11,10,26,106,2.61,0,14,5,0.56,3.09,-2.53,24.43
MATT.HUNWICK,24,20092010,3,D,2,BOS,76,1359.74,1134.51,6,2,6,14,141,3.1,-1,16,3,-2.42,2.63,-5.05,14.39
MATT.HUNWICK,25,20102011,4,D,2,BOS/COL,73,1348.67,1019.31,1,4,8,13,188,4.87,0,11,6,-2.06,3.03,-5.09,6.43
MATT.HUNWICK,26,20112012,5,D,2,COL,33,595.48,486.84,3,2,1,6,73,2.11,-1,5,2,4.54,-1.11,5.65,9.89
MATT.HUNWICK,27,20122013,6,D,2,COL,43,923.2,710.57,0,3,3,6,112,2.36,0,8,6,-0.81,-1.42,0.61,6.43
MATT.HUNWICK,28,20132014,7,D,2,COL,1,17.46,15.51,0,0,0,0,3,0.01,0,0,0,12.6,13.23,-0.63,0.12
MATT.HUNWICK,29,20142015,8,D,2,NYR,55,869.59,784.9,2,5,4,11,138,4.44,0,8,1,6.55,-4.87,11.42,21.74
MATT.HUNWICK,30,20152016,9,D,2,TOR,60,1349.16,1027.37,2,5,3,10,181,3.49,0,17,6,-4.5,9.86,-14.36,5.57
MATT.HUNWICK,31,20162017,10,D,2,TOR,72,1289.03,1057.99,1,9,9,19,171,2.94,0,10,3,-5.44,-2.26,-3.18,22.44
MATT.IRWIN,25,20122013,6,D,2,S.J,38,724.66,603.96,6,2,4,12,170,3.5,0,5,4,5.43,-5.01,10.44,23.13
MATT.IRWIN,26,20132014,7,D,2,S.J,62,1164.66,960.58,2,9,8,19,293,6.38,-1,10,6,-1.45,8.13,-9.58,30.79
MATT.IRWIN,27,20142015,8,D,2,S.J,53,900.04,788.83,8,6,5,19,183,4.53,0,9,7,-1.71,-1.65,-0.06,25.62
MATT.IRWIN,28,20152016,9,D,2,BOS,2,29.86,24.37,0,0,0,0,5,0.06,0,0,0,5.45,9.84,-4.39,-0.97
MATT.IRWIN,29,20162017,10,D,2,NSH,74,1203.1,1074.02,3,4,7,14,214,3.76,0,12,10,-3.19,-0.53,-2.66,26.06
MATT.JONES,24,20072008,1,D,2,ARI,45,654.84,561.87,0,0,2,2,48,0.9,0,5,3,-8.07,11.92,-19.99,-5.67
MATT.KASSIAN,24,20102011,4,L,1,MIN,4,21.89,21.82,0,0,0,0,2,0.07,0,3,1,-16.63,12.8,-29.43,-0.92
MATT.KASSIAN,25,20112012,5,L,1,MIN,24,133.14,132.27,2,0,0,2,17,1.63,0,11,10,-6.54,-6.68,0.14,0.29
MATT.KASSIAN,26,20122013,6,L,1,OTT,15,95.7,95.49,1,0,0,1,15,0.6,0,8,3,-10.98,-10.44,-0.54,1.8
MATT.KASSIAN,27,20132014,7,L,1,OTT,33,146.34,145.24,1,1,0,2,18,0.92,0,12,8,-9.22,1.65,-10.87,0.86
MATT.KEITH,24,20072008,1,R,1,NYI,3,32.03,19.26,0,0,0,0,7,0.19,0,0,0,-7.09,-14.77,7.68,0.11
MATT.LASHOFF,21,20072008,1,D,2,BOS,18,232.61,181.68,1,1,3,5,28,0.45,0,0,0,-11.4,11.26,-22.66,1.31
MATT.LASHOFF,22,20082009,2,D,2,BOS/T.B,28,494.08,393.93,0,2,6,8,50,0.96,0,10,4,-0.07,3.03,-3.1,4.26
MATT.LASHOFF,23,20092010,3,D,2,T.B,5,44.47,42.6,0,0,0,0,2,0.04,0,4,0,-24.94,13.79,-38.73,-1.6
MATT.LASHOFF,24,20102011,4,D,2,TOR,11,151.65,121.77,0,0,1,1,22,0.63,0,3,2,2.54,7.33,-4.79,0.67
MATT.LINDBLAD,23,20132014,7,C,1,BOS,2,23.51,21.66,0,0,0,0,0,0,2,0,0,-24.74,19.23,-43.97,-0.6
MATT.LINDBLAD,24,20142015,8,C,1,BOS,2,15.54,13.33,0,0,0,0,5,0.24,-5,0,0,-16.92,-39.77,22.85,0.55
MATT.LORITO,#VALUE!,20162017,10,R,1,DET,2,28.19,26.55,0,0,1,1,8,0.54,0,0,0,-15.66,4.63,-20.29,0.71
MATT.MARTIN,20,20092010,3,L,1,NYI,5,65.67,44.49,0,2,0,2,14,1.41,0,5,1,3.08,-6.69,9.77,1.57
MATT.MARTIN,21,20102011,4,L,1,NYI,68,743.98,657.61,5,4,5,14,127,6.96,-7,25,15,-11.62,6.65,-18.27,-1.3
MATT.MARTIN,22,20112012,5,L,1,NYI,80,969.85,812.46,7,6,1,14,203,12.29,-3,30,18,-5.82,-1.91,-3.91,11.85
MATT.MARTIN,23,20122013,6,L,1,NYI,48,569.88,467.77,4,7,0,11,102,6.86,-6,18,12,-11.55,-3.81,-7.74,10.26
MATT.MARTIN,24,20132014,7,L,1,NYI,79,938.45,834.22,8,5,1,14,179,10.62,-3,22,13,-9.91,3.07,-12.98,10.56
MATT.MARTIN,25,20142015,8,L,1,NYI,78,879.44,842.38,8,3,3,14,134,11.86,0,26,11,-12.87,-6.53,-6.34,18.24
MATT.MARTIN,26,20152016,9,L,1,NYI,80,843.74,809.67,10,7,2,19,132,9.08,-2,35,18,-5.09,-4.84,-0.25,17.95
MATT.MARTIN,27,20162017,10,L,1,TOR,82,729.59,686.08,5,2,1,8,107,7.34,-11,28,13,-10.83,-4.92,-5.91,8.09
MATT.MOULSON,24,20072008,1,L,1,L.A,22,265.46,233.61,5,3,1,9,44,3.01,-1,2,4,-5.56,6.5,-12.06,6.26
MATT.MOULSON,25,20082009,2,L,1,L.A,7,101.12,75.46,1,0,0,1,10,0.62,0,1,3,-2.9,2.58,-5.48,0.35
MATT.MOULSON,26,20092010,3,L,1,NYI,81,1344.78,1041.33,30,12,5,47,316,26.7,2,11,12,4.14,-5.22,9.36,52.86
MATT.MOULSON,27,20102011,4,L,1,NYI,82,1537.16,1134.33,31,8,14,53,371,32.83,1,13,17,8.68,1.73,6.95,50.03
MATT.MOULSON,28,20112012,5,L,1,NYI,82,1576.76,1254.15,36,19,14,69,322,32.05,0,2,12,6.48,1.41,5.07,66.02
MATT.MOULSON,29,20122013,6,L,1,NYI,47,898.79,717.02,15,20,9,44,241,20.81,1,2,11,7.35,0.18,7.17,47.98
MATT.MOULSON,30,20132014,7,L,1,BUF/MIN/NYI,75,1342.9,1040.57,23,19,9,51,268,25.72,-5,16,15,3.59,0.35,3.24,42.63
MATT.MOULSON,31,20142015,8,L,1,BUF,77,1354.67,1074.08,13,17,11,41,275,19.93,4,2,6,4.74,-3.05,7.79,18.95
MATT.MOULSON,32,20152016,9,L,1,BUF,81,961.31,786.48,8,7,6,21,174,13.45,-5,4,5,-0.35,-4.24,3.89,21.05
MATT.MOULSON,33,20162017,10,L,1,BUF,81,937.2,747.03,14,9,9,32,186,16.44,-2,5,5,1.43,-7.22,8.65,32.58
MATT.MURLEY,28,20072008,1,L,1,ARI,3,35.19,29.67,0,1,0,1,5,0.33,1,0,0,-5.31,-18.13,12.82,0.92
MATT.NISKANEN,21,20072008,1,D,2,DAL,78,1591.86,1168.46,7,5,14,26,180,4.5,0,21,10,1.84,1.87,-0.03,31.89
MATT.NISKANEN,22,20082009,2,D,2,DAL,80,1596,1138.92,6,13,16,35,245,4.76,0,18,9,3.01,-2.65,5.66,33.42
MATT.NISKANEN,23,20092010,3,D,2,DAL,73,1329.06,1032,3,4,8,15,256,5.62,0,9,3,1.52,-10.74,12.26,22.76
MATT.NISKANEN,24,20102011,4,D,2,DAL/PIT,63,1040.07,831.04,1,4,5,10,189,3.52,0,22,5,-2.18,-6.21,4.03,13.64
MATT.NISKANEN,25,20112012,5,D,2,PIT,75,1342.16,1052.05,4,5,12,21,266,6.02,0,21,2,4.73,-4.15,8.88,40.58
MATT.NISKANEN,26,20122013,6,D,2,PIT,40,812.35,639.74,4,6,4,14,149,3.7,0,6,1,6.15,-1.75,7.9,19.72
MATT.NISKANEN,27,20132014,7,D,2,PIT,81,1716.53,1309.45,10,10,26,46,344,7.94,0,24,6,7.78,-8.09,15.87,56.5
MATT.NISKANEN,28,20142015,8,D,2,WSH,82,1827.45,1420.51,4,17,10,31,281,6.62,0,22,3,-2.53,-4.21,1.68,38.44
MATT.NISKANEN,29,20152016,9,D,2,WSH,82,2011.19,1465.07,5,12,15,32,330,6.48,0,18,5,-1.74,-1.85,0.11,43.73
MATT.NISKANEN,30,20162017,10,D,2,WSH,78,1723.19,1280.46,5,17,17,39,335,6.82,0,16,4,1.1,-6.7,7.8,56.29
MATT.PELECH,21,20082009,2,D,2,CGY,5,66.66,59.81,0,0,3,3,12,0.11,0,3,2,-2.83,-8.44,5.61,3.3
MATT.PELECH,25,20122013,6,D,2,S.J,2,18.11,17.99,0,0,0,0,0,0,0,2,2,-46.57,23.87,-70.44,-0.98
MATT.PELECH,26,20132014,7,D,2,S.J,6,23.54,23,1,0,0,1,4,0.55,0,3,1,-27.84,-0.59,-27.25,0.86
MATT.PETTINGER,27,20072008,1,L,1,VAN/WSH,76,1080.96,788.4,6,5,2,13,195,11.1,3,13,13,-4.96,5.8,-10.76,18.81
MATT.PETTINGER,28,20082009,2,L,1,T.B,59,733.39,598.23,8,4,3,15,117,7.82,-12,9,7,-3.72,5.89,-9.61,9.22
MATT.PETTINGER,29,20092010,3,L,1,VAN,9,96.84,65.18,1,2,0,3,13,0.7,-7,3,2,3.84,4.69,-0.85,3.21
MATT.PUEMPEL,22,20142015,8,L,1,OTT,13,104.37,103.73,2,0,1,3,24,2.12,-1,4,0,-4.34,-4.92,0.58,4.32
MATT.PUEMPEL,23,20152016,9,L,1,OTT,26,294.51,276.36,2,0,1,3,50,2.41,0,3,2,-3.62,10.78,-14.4,-0.32
MATT.PUEMPEL,24,20162017,10,L,1,NYR/OTT,40,384.18,352.04,6,2,1,9,74,5.27,-1,5,5,-1.84,-3.69,1.85,6.99
MATT.READ,25,20112012,5,R,1,PHI,79,1342.87,883.24,24,9,14,47,259,19.39,-62,5,16,-4.27,-2.61,-1.66,50.55
MATT.READ,26,20122013,6,R,1,PHI,42,755.74,551.01,11,7,6,24,107,7.78,-20,1,8,1,0.71,0.29,21.54
MATT.READ,27,20132014,7,R,1,PHI,75,1405.83,974.53,22,9,9,40,268,14.96,-4,8,11,-3.19,-1.98,-1.21,41.43
MATT.READ,28,20142015,8,R,1,PHI,80,1402.08,1045.89,8,12,10,30,248,14.39,1,7,11,-5.43,1.35,-6.78,27.58
MATT.READ,29,20152016,9,R,1,PHI,79,1202.83,884.34,11,8,7,26,204,14.73,-2,12,9,3.36,-3.48,6.84,33.8
MATT.READ,30,20162017,10,R,1,PHI,63,866.11,736.99,10,7,2,19,151,9,-5,4,4,1.36,-7.91,9.27,28.49
MATT.SMABY,23,20072008,1,D,2,T.B,14,169.69,153.17,0,0,0,0,20,0.22,0,6,2,-3.2,-0.62,-2.58,-1.44
MATT.SMABY,24,20082009,2,D,2,T.B,43,827.47,643.06,0,2,2,4,69,0.7,1,22,4,-4.42,2.42,-6.84,-2.47
MATT.SMABY,25,20092010,3,D,2,T.B,33,444.03,366.84,0,1,1,2,37,0.58,0,12,1,2.72,3.47,-0.75,-1.37
MATT.SMABY,26,20102011,4,D,2,T.B,32,223.25,204.78,0,0,0,0,23,0.28,0,7,2,6.88,-4.76,11.64,3.1
MATT.STAJAN,24,20072008,1,C,1,TOR,82,1549.94,1077.23,16,10,7,33,201,15.68,-67,23,27,2.85,-1.61,4.46,38.65
MATT.STAJAN,25,20082009,2,C,1,TOR,75,1265,887.34,15,18,22,55,175,16.35,34,22,19,4.92,2.94,1.98,46.66
MATT.STAJAN,26,20092010,3,C,1,CGY/TOR,82,1549.44,1141.6,19,21,17,57,200,21.26,46,15,16,2.13,1.89,0.24,58.05
MATT.STAJAN,27,20102011,4,C,1,CGY,76,1081.39,909.32,6,17,8,31,142,10.42,27,16,10,3.82,1.38,2.44,31.69
MATT.STAJAN,28,20112012,5,C,1,CGY,61,792.85,673.89,8,5,5,18,113,10.55,23,7,9,1.83,-4.29,6.12,20.74
MATT.STAJAN,29,20122013,6,C,1,CGY,43,737.56,607.16,5,11,7,23,71,5.81,-58,13,15,-3,-5.35,2.35,17.83
MATT.STAJAN,30,20132014,7,C,1,CGY,63,1157.09,931.96,14,17,2,33,115,7.66,-42,19,15,3.27,0.05,3.22,20.66
MATT.STAJAN,31,20142015,8,C,1,CGY,59,707.66,603.4,7,6,4,17,84,6.08,4,14,6,-1.34,-0.64,-0.7,9.57
MATT.STAJAN,32,20152016,9,C,1,CGY,80,1015.65,858.92,6,8,3,17,105,6.76,-42,16,12,-6.71,4.34,-11.05,6.66
MATT.STAJAN,33,20162017,10,C,1,CGY,81,1026.68,839.52,6,10,7,23,102,6.56,2,20,8,-8.93,-5.51,-3.42,18.61
MATT.TAORMINA,24,20102011,4,D,2,N.J,17,349.88,278.73,3,2,0,5,69,2.17,0,1,2,-4.75,-6.22,1.47,7.6
MATT.TAORMINA,25,20112012,5,D,2,N.J,30,495.31,429.32,1,3,3,7,62,1.1,0,2,3,1.97,1.33,0.64,10.44
MATT.TAORMINA,26,20122013,6,D,2,T.B,2,33.28,31.63,0,0,0,0,2,0.04,0,0,0,-17.44,-11.48,-5.96,-0.12
MATT.TAORMINA,27,20132014,7,D,2,T.B,7,93.6,68.26,0,0,0,0,13,0.23,0,0,0,-1.28,-2.81,1.53,1.54
MATT.TAORMINA,29,20152016,9,D,2,T.B,3,41.81,37.64,0,0,0,0,5,0.12,0,0,1,-18.93,-4.83,-14.1,0.51
MATT.TENNYSON,22,20122013,6,D,2,S.J,4,62.85,61.19,0,1,1,2,17,0.4,0,1,0,22.84,4.4,18.44,2.99
MATT.TENNYSON,24,20142015,8,D,2,S.J,27,473.08,387.54,2,2,4,8,83,1.62,0,8,1,-7.03,2.68,-9.71,5.98
MATT.TENNYSON,25,20152016,9,D,2,S.J,29,302.82,256.73,1,1,2,4,62,1.03,0,0,0,-3.63,4.67,-8.3,3.66
MATT.TENNYSON,26,20162017,10,D,2,CAR,45,596.19,569.29,0,5,1,6,82,1.37,0,3,1,-6.34,5.16,-11.5,3.97
MATT.WALKER,27,20072008,1,D,2,STL,43,680.76,557.35,1,0,1,2,80,1.28,0,17,12,7.87,1.54,6.33,5.79
